Date,Country,Region,City,New Cases,Total Cases,New Deaths,Total Deaths,New Recoveries,Total Recoveries,Active Cases,New Tests,Total Tests,New Vaccinations,Total Vaccinations,Age Group,Gender,Hospitalizations,ICU Admissions,Case Fatality Rate (%),Test Positivity Rate (%),Vaccination Rate (%),Latitude,Longitude,Variant Prevalence,Population
2025-07-10,Gambia,,,371,4312363,25,183927,113,2855375,1273061,3780,30186541,5713,42193299,70+,Other,20453,3860,4.27,9.81,46.69,-72.97740952712168,-41.09421765989043,EG.5,90370790
2025-07-10,Hungary,St Martin,St Martin,419,1459508,49,64173,131,296903,1098432,9967,5838032,9694,24254531,30–39,Male,20764,92,4.4,4.2,26.13,58.46365938445683,11.173966905514504,Delta,92839079
2025-07-10,China,,,560,16597370,40,628427,335,7671723,8297220,8029,99584220,6130,22132613,10–19,Male,1349120,262334,3.79,6.97,25.53,84.65893832902793,154.59691994475793,EG.5,86697779
2025-07-10,Canada,Cayman Islands,Cayman Islands,784,1062139,30,21044,127,422688,618407,8193,4248556,6014,10497082,10–19,Male,30436,2312,1.98,9.57,41.44,5.9993517233160105,-108.52684653518374,EG.5,25333829
2025-07-10,Liechtenstein,,,490,6914368,2,132187,309,2564829,4217352,1598,48400576,5467,29514471,70+,Other,318306,20974,1.91,30.66,71.97,-74.21788065997639,60.36236912793814,Delta,41007134
2025-07-10,Colombia,,,649,2415062,15,80913,204,2348439,-14290,5047,14490372,4887,29108753,20–29,Female,170752,16210,3.35,12.86,86.37,-66.61649144432559,32.830397495653045,Omicron,33700753
2025-07-10,Central African Republic,,,139,7384669,31,8559,382,4321453,3054657,427,14769338,106,14833181,40–49,Male,647059,113139,0.12,32.55,23.5,65.81073312095421,82.62074475406848,EG.5,63106751
2025-07-10,Netherlands,,,744,9694585,1,206593,236,765244,8722748,7512,58167510,6664,61601644,40–49,Other,82949,12315,2.13,9.9,87.56,-58.219593736873016,-171.99905968355625,XBB.1.5,70352955
2025-07-10,China,,,888,7932502,27,141334,311,7510254,280914,2460,15865004,7744,28303490,60–69,Other,173892,1470,1.78,36.1,40.84,-17.633621315463202,31.061291586401325,Delta,69305109
2025-07-10,Cyprus,Nunavut,Nunavut,198,12867754,24,405406,135,1901424,10560924,6114,51471016,2977,53528690,40–49,Female,1244719,179586,3.15,3.24,64.45,-84.35204419914264,33.79030774966242,Omicron,83055298
2025-07-10,Summer Olympics 2020,,,269,1114747,10,53377,387,95646,965724,5154,2229494,4612,8437378,70+,Male,66697,13298,4.79,5.22,50.96,22.851841658847164,-2.6391684238900552,Omicron,16557833
2025-07-10,China,,,365,3830838,13,31795,292,1098756,2700287,909,11492514,9967,8288342,30–39,Female,365549,60510,0.83,40.15,22.0,-57.20707671419533,31.515023210255436,XBB.1.5,37666385
2025-07-10,Switzerland,,,153,5696713,31,39461,415,471198,5186054,3092,45573704,4165,11071802,60–69,Female,391602,55826,0.69,4.95,23.7,57.721381354328514,160.8036004760404,XBB.1.5,46715905
2025-07-10,Estonia,,,50,14290449,26,432080,330,4588972,9269397,8674,142904490,5009,18832702,0–9,Male,931036,108643,3.02,0.58,24.07,19.820254330659466,-66.49584854940491,Delta,78256633
2025-07-10,United Arab Emirates,,,273,1239542,46,15154,489,119390,1104998,1274,12395420,2204,8769620,40–49,Other,42772,5848,1.22,21.43,40.79,-69.47697182769072,55.920774928527266,BA.2.86,21498641
2025-07-10,Croatia,,,745,676119,20,6332,439,362059,307728,9413,2028357,5495,10684611,0–9,Male,57570,5718,0.94,7.91,48.97,35.49941260013766,-109.13035526229429,Omicron,21819282
2025-07-10,China,British Virgin Islands,British Virgin Islands,289,4082180,24,116252,280,911286,3054642,8918,20410900,5114,34439826,10–19,Male,400417,49050,2.85,3.24,72.66,-56.57256242452153,-157.26476311229732,XBB.1.5,47401350
2025-07-10,Barbados,,,511,16900936,15,269398,476,3510069,13121469,8421,169009360,9269,32008689,10–19,Male,978232,135619,1.59,6.07,32.39,-68.45842484910088,109.08995888434634,BA.2.86,98830874
2025-07-10,Slovakia,,,707,1913704,39,89977,286,1039850,783877,2240,3827408,86,16106781,10–19,Male,63110,4703,4.7,31.56,55.86,31.04654432236525,-109.57342304640623,BA.2.86,28832072
2025-07-10,France,,,482,1481680,3,50554,484,1343307,87819,4616,4445040,1447,4733826,0–9,Male,125678,5115,3.41,10.44,43.8,-60.655405242940546,-143.37945790259732,XBB.1.5,10808515
2025-07-10,Luxembourg,,,922,1855497,22,81010,437,984397,790090,4303,16699473,4232,7747474,40–49,Female,89687,6125,4.37,21.43,38.6,80.37376790467204,-47.09489426608124,BA.2.86,20073335
2025-07-10,New Zealand,,,333,815695,41,13554,381,13515,788626,8202,5709865,9543,8694675,0–9,Male,46345,6970,1.66,4.06,21.1,39.91555238588609,101.31866356235628,BA.2.86,41206790
2025-07-10,Senegal,,,718,6422387,5,106823,404,2399108,3916456,487,32111935,615,37542652,20–29,Other,255389,17759,1.66,147.43,43.97,-76.96294170468776,-122.68940974196708,EG.5,85385459
2025-07-10,United Kingdom,,,61,9299018,18,112467,250,9111113,75438,9577,83691162,795,23628857,40–49,Other,98861,8896,1.21,0.64,46.71,9.391009571178003,53.18275861346365,BA.2.86,50583632
2025-07-10,France,Saint Pierre and Miquelon,Saint Pierre and Miquelon,561,6605355,38,122138,35,383333,6099884,3282,26421420,8266,20367115,70+,Other,37117,1680,1.85,17.09,50.22,84.9702944789224,-56.629478298916396,BA.2.86,40556776
2025-07-10,Monaco,,,349,4168536,33,69505,232,1029352,3069679,4936,33348288,3166,14551381,70+,Other,283086,46506,1.67,7.07,46.04,45.74012186066352,132.87845662232974,EG.5,31604207
2025-07-10,Cote d'Ivoire,,,876,6050656,14,199832,77,5417312,433512,115,18151968,8343,38486391,40–49,Male,84027,2100,3.3,761.74,50.52,-62.75943613432465,1.9733904810016725,Delta,76179583
2025-07-10,Namibia,New Caledonia,New Caledonia,638,2217250,36,65299,236,1901184,250767,2596,17738000,3831,63612229,40–49,Female,72094,6169,2.95,24.58,74.54,-60.12759228334007,86.47806600587285,Delta,85341380
2025-07-10,Guyana,,,423,10200552,20,313320,420,9318069,569163,4067,61203312,8125,25367446,70+,Female,249287,6993,3.07,10.4,49.73,51.29282079855335,-100.14974350955575,Delta,51008419
2025-07-10,Samoa,Xinjiang,Xinjiang,924,705002,7,17758,89,268824,418420,7166,7050020,4995,80473834,50–59,Female,39313,4324,2.52,12.89,93.95,62.95603034817415,42.133673337709865,Omicron,85652217
2025-07-10,United Kingdom,,,505,10765342,36,361452,208,10748054,-344164,4778,75357394,8278,34207220,30–39,Other,302954,40181,3.36,10.57,60.52,49.74601956270632,-108.49760265260521,BA.2.86,56520055
2025-07-10,France,Shaanxi,Shaanxi,336,6011170,34,95291,76,2599494,3316385,3774,36067020,5523,19697015,60–69,Other,130045,14568,1.59,8.9,32.55,22.534683135227382,-6.5501893665565945,Delta,60508633
2025-07-10,Gabon,,,668,19021594,50,24696,107,17803828,1193070,5388,95107970,5967,43002383,70+,Other,1402186,17003,0.13,12.4,44.24,58.27532727814847,-89.9888041503494,Delta,97211214
2025-07-10,China,,,890,2980968,11,57164,82,1095728,1828076,2481,26828712,6292,21440216,20–29,Male,31636,1014,1.92,35.87,75.85,25.413789529568163,-97.27283038665048,BA.2.86,28268242
2025-07-10,Timor-Leste,Channel Islands,Channel Islands,214,3393971,30,89633,219,778630,2525708,6522,10181913,9997,19067238,70+,Female,297701,20804,2.64,3.28,56.65,62.29837915153462,58.74075049498404,BA.2.86,33658344
2025-07-10,Latvia,,,163,2270,6,8,337,1982,280,3538,4540,9569,38165600,50–59,Other,7,0,0.35,4.61,93.53,-1.8044782239952752,-88.37848980123613,BA.2.86,40804826
2025-07-10,France,,,24,2660846,11,36892,304,2255322,368632,6070,15965076,3064,50723701,20–29,Male,158881,13410,1.39,0.4,59.07,3.0248147761256376,-172.23607268757965,BA.2.86,85866307
2025-07-10,Australia,Zhejiang,Zhejiang,793,1645044,40,21486,293,104128,1519430,6640,16450440,7633,3437941,10–19,Other,162034,12742,1.31,11.94,38.36,-47.0384667273659,-147.759226948203,BA.2.86,8963077
2025-07-10,Mozambique,,,730,33965,16,795,186,7615,25555,7821,101895,4785,1868198,40–49,Male,2882,159,2.34,9.33,26.93,14.605927502360615,88.01769984801655,Delta,6937694
2025-07-10,Bahrain,,,508,9254662,33,431042,267,2135713,6687907,1075,83291958,1985,43018981,50–59,Female,162281,7677,4.66,47.26,82.92,49.213946105383826,23.471206993939916,Omicron,51881381
2025-07-10,China,,,89,2780251,2,131685,210,1238541,1410025,1589,11121004,407,13289534,0–9,Male,262064,32262,4.74,5.6,22.27,83.01514479265057,83.68007403870735,BA.2.86,59667201
2025-07-10,Lebanon,Australian Capital Territory,Australian Capital Territory,988,30483,13,1506,189,6328,22649,5419,182898,2351,159397,50–59,Male,107,4,4.94,18.23,89.98,-19.89130323986997,146.43988326151776,BA.2.86,177145
2025-07-10,Yemen,,,954,6903419,21,84615,261,5911596,907208,4728,48323933,8940,53411503,50–59,Male,156661,4712,1.23,20.18,66.66,-44.57432724646971,18.526108590386315,BA.2.86,80127102
2025-07-10,Maldives,,,231,9656069,16,400075,29,4383069,4872925,503,57936414,7863,77478323,60–69,Male,675702,34939,4.14,45.92,83.54,-20.931735145820056,-35.356446643928905,EG.5,92748150
2025-07-10,China,Hunan,Hunan,544,1326007,44,64834,230,968459,292714,1661,5304028,2371,16819169,0–9,Male,34048,2769,4.89,32.75,75.68,-42.89644554418175,13.07991517750338,Delta,22224348
2025-07-10,United Kingdom,,,89,1391949,19,23911,74,253362,1114676,4928,13919490,1008,28520151,10–19,Other,80442,11507,1.72,1.81,84.16,61.13579020093496,153.09620859860286,Omicron,33887292
2025-07-10,Tanzania,,,963,1065653,31,53163,197,729380,283110,9311,9590877,1992,9711509,40–49,Male,36559,834,4.99,10.34,59.95,22.77137836458995,-126.4643755100779,XBB.1.5,16199759
2025-07-10,Sudan,,,18,1928861,43,59057,468,8396,1861408,1552,13502027,8937,66381272,70+,Male,124803,24835,3.06,1.16,89.73,52.808876394788086,38.048667549757624,BA.2.86,73980684
2025-07-10,Lebanon,,,306,12938843,47,129252,102,5085199,7724392,7692,77633058,4952,76818125,30–39,Male,474991,36730,1.0,3.98,86.29,86.55272750409372,-124.92251531000687,BA.2.86,89018440
2025-07-10,Singapore,Gansu,Gansu,30,3467907,17,129634,429,2682681,655592,8717,24275349,1124,10268832,30–39,Male,218629,5851,3.74,0.34,29.18,-76.3796583353611,88.91261739834579,XBB.1.5,35188143
2025-07-10,Malaysia,New South Wales,New South Wales,511,2456512,48,36648,338,1476181,943683,531,24565120,7899,65477328,60–69,Female,180153,1546,1.49,96.23,90.61,42.156245581569436,-135.1825819272915,XBB.1.5,72264964
2025-07-10,Malta,Greenland,Greenland,511,691942,2,21496,124,138786,531660,7516,3459710,5710,10728825,70+,Female,31169,2697,3.11,6.8,90.23,48.55948060022786,-139.555050703071,EG.5,11890052
2025-07-10,Sao Tome and Principe,Hainan,Hainan,384,10011022,15,226727,79,5648357,4135938,1816,70077154,4425,26244508,40–49,Female,15637,1084,2.26,21.15,30.45,9.901591068426882,-27.36397985017325,XBB.1.5,86184683
2025-07-10,Canada,,,445,2589052,46,22260,338,1505019,1061773,9580,10356208,540,58882109,30–39,Male,142868,16045,0.86,4.65,73.98,49.94651900788938,2.297694982627519,EG.5,79588773
2025-07-10,Seychelles,,,689,12491390,42,46126,447,4974878,7470386,5977,24982780,9542,36744247,20–29,Female,1113513,16305,0.37,11.53,39.72,18.612814224665073,-118.68188430119928,EG.5,92509721
2025-07-10,Guatemala,,,373,57727,33,1363,345,53317,3047,3258,404089,1095,442084,10–19,Male,1064,125,2.36,11.45,84.76,37.54592031853271,-112.01211640602307,EG.5,521576
2025-07-10,Albania,,,645,6687754,31,70216,324,6064083,553455,2987,60189786,7272,25178295,10–19,Male,575398,70102,1.05,21.59,39.88,-84.93712537328007,-134.56633333686966,Delta,63132381
2025-07-10,South Sudan,Gibraltar,Gibraltar,560,2124897,33,17597,383,278516,1828784,456,16999176,594,5873435,70+,Other,69664,6421,0.83,122.81,50.7,87.96859643657638,-81.50820863305475,Delta,11584529
2025-07-10,Moldova,,,177,264890,30,11768,208,251533,1589,5711,1854230,8654,4849064,0–9,Male,13228,1939,4.44,3.1,94.98,-23.320587603482352,150.04910490350665,Delta,5105532
2025-07-10,Finland,,,261,4286676,50,101796,437,3445615,739265,1613,12860028,7820,18550605,30–39,Male,133570,11249,2.37,16.18,32.77,59.894490423725955,-114.0183564508591,BA.2.86,56606088
2025-07-10,Belgium,,,28,2840903,32,17410,420,1025362,1798131,3661,28409030,2831,11712614,20–29,Other,105202,6605,0.61,0.76,34.87,-69.03920496168976,-46.19960608552495,BA.2.86,33591828
2025-07-10,Togo,Falkland Islands (Malvinas),Falkland Islands (Malvinas),628,6296011,23,263858,344,4785179,1246974,7728,50368088,6443,32598365,30–39,Other,315481,11889,4.19,8.13,36.15,-5.873651863418345,111.54314338273127,Delta,90185994
2025-07-10,Cambodia,Northern Territory,Northern Territory,837,8453610,38,199217,80,6854039,1400354,784,84536100,2963,57880019,60–69,Other,315144,2772,2.36,106.76,77.12,60.439466179879645,-164.13052307428032,BA.2.86,75048501
2025-07-10,Andorra,,,809,712278,20,9150,48,119731,583397,2974,7122780,4180,65170114,60–69,Female,45671,4337,1.28,27.2,87.25,-44.32370411258516,-51.51569328951899,Delta,74691364
2025-07-10,Bahamas,,,800,7311615,40,40539,455,2250919,5020157,1598,65804535,6702,24587510,40–49,Female,493041,69252,0.55,50.06,28.93,27.63120892247568,106.05243258706759,Delta,84981864
2025-07-10,China,,,467,1917297,12,84391,238,606554,1226352,5849,9586485,4319,5977144,40–49,Male,114661,8749,4.4,7.98,40.65,22.490936310796826,-167.8960442510448,XBB.1.5,14704738
2025-07-10,China,,,645,3681221,47,39047,458,538751,3103423,8219,25768547,9493,45234235,70+,Other,297425,54970,1.06,7.85,60.22,70.60006625669439,-79.03733909261771,EG.5,75114722
2025-07-10,New Zealand,Alberta,Alberta,422,4241782,48,95550,19,603547,3542685,2504,16967128,3592,10169212,40–49,Female,250436,6769,2.25,16.85,27.95,59.73051685114643,-45.689158466503585,EG.5,36383758
2025-07-10,United Kingdom,,,588,1480128,22,493,115,489213,990422,7381,4440384,5150,20916274,30–39,Male,136108,264,0.03,7.97,57.31,-71.62000443204944,161.46733704365107,Omicron,36495095
2025-07-10,Madagascar,,,802,5156178,9,39880,489,4937277,179021,4970,30937068,9971,26760705,30–39,Male,405952,29612,0.77,16.14,40.18,23.571682027864313,71.34665758338747,XBB.1.5,66599207
2025-07-10,New Zealand,New Caledonia,New Caledonia,984,15885818,44,386223,202,15602289,-102694,8026,31771636,9148,72515175,50–59,Male,887968,62872,2.43,12.26,78.51,64.4071216423043,-124.66594080550526,Omicron,92367462
2025-07-10,Eswatini,Unknown,Unknown,719,1903453,23,38031,172,657561,1207861,756,5710359,2297,11915960,40–49,Male,74755,11453,2.0,95.11,36.3,-19.68495399263709,93.73098578774142,BA.2.86,32825609
2025-07-10,Botswana,,,797,934141,19,17039,227,426668,490434,1158,6538987,167,46911818,10–19,Female,7912,1295,1.82,68.83,88.91,-33.315779840600406,-55.353358417896516,Omicron,52764099
2025-07-10,Canada,,,525,12850562,44,152097,129,2106598,10591867,7461,102804496,4196,69290927,0–9,Male,438304,61007,1.18,7.04,94.22,22.137482711608186,-75.55721733477999,Delta,73538839
2025-07-10,Central African Republic,,,13,10793766,44,97345,404,4189283,6507138,3913,75556362,1667,50811644,30–39,Male,618658,77953,0.9,0.33,64.54,-1.6812640622870418,48.82755737415164,Omicron,78725646
2025-07-10,Kuwait,,,971,7709212,42,181613,303,7108926,418673,6292,15418424,3395,33099387,50–59,Female,518263,11867,2.36,15.43,65.74,24.582833480435156,-95.6084181141924,XBB.1.5,50347693
2025-07-10,Canada,,,656,3143086,36,140655,215,1543099,1459332,3332,18858516,1850,77638528,0–9,Male,169067,262,4.48,19.69,86.44,-35.33714889160523,-121.90236597914284,BA.2.86,89817142
2025-07-10,Trinidad and Tobago,,,656,16961296,49,131460,241,11183647,5646189,3356,84806480,4947,19807296,50–59,Male,1026841,132070,0.78,19.55,20.35,87.71685817715672,6.7218935063804395,Delta,97331172
2025-07-10,Andorra,,,4,9859772,32,179566,460,7509700,2170506,7156,59158632,3007,77319748,20–29,Other,652155,76441,1.82,0.06,94.26,-67.59968676643108,-163.2922794453633,XBB.1.5,82026921
2025-07-10,Finland,Repatriated Travellers,Repatriated Travellers,424,7261131,40,310436,165,6452145,498550,7205,65350179,9813,51069534,30–39,Other,171525,34281,4.28,5.88,79.03,-84.4550660488695,-153.12407922690207,Omicron,64622823
2025-07-10,Canada,,,963,2083666,4,71114,28,404848,1607704,9924,14585662,2446,28661679,70+,Female,94828,312,3.41,9.7,73.19,-72.18290589478748,101.58237886330971,EG.5,39162944
2025-07-10,Djibouti,,,436,8401467,12,81456,367,1049439,7270572,344,16802934,1714,32347328,30–39,Female,314055,217,0.97,126.74,71.98,13.535176681267501,-120.57710616146038,Delta,44940605
2025-07-10,Congo (Brazzaville),,,742,14803796,14,330912,43,13487083,985801,79,59215184,7316,17515942,40–49,Other,777399,26018,2.24,939.24,21.04,15.687175594534239,-165.03505756436212,BA.2.86,83251564
2025-07-10,Fiji,,,683,8224370,48,406205,410,6670322,1147843,730,49346220,7017,38693159,30–39,Male,424817,24737,4.94,93.56,42.63,44.274169189794264,69.70350232392434,Delta,90761408
2025-07-10,Bosnia and Herzegovina,,,916,680902,47,28848,268,485708,166346,3449,1361804,3481,57494399,0–9,Male,19636,1608,4.24,26.56,65.04,28.68607186902814,139.71391317047716,EG.5,88401412
2025-07-10,Netherlands,,,137,6625081,13,210147,24,3486495,2928439,2770,26500324,8647,41426586,60–69,Other,192915,2388,3.17,4.95,41.86,74.48031178187011,41.67289064131708,Omicron,98960284
2025-07-10,New Zealand,St Martin,St Martin,418,6367456,44,177173,322,4359245,1831038,8103,57307104,3782,53464361,70+,Female,2048,147,2.78,5.16,94.53,-2.5794370275451257,-84.2551798240157,XBB.1.5,56559499
2025-07-10,Timor-Leste,,,948,13332,42,444,111,1375,11513,6496,119988,5294,1946361,40–49,Other,1023,184,3.33,14.59,77.57,-68.03238989206916,154.31444292096955,Omicron,2509295
2025-07-10,Romania,,,255,9152521,16,125956,487,7452673,1573892,4815,18305042,4626,62907843,50–59,Other,158557,25770,1.38,5.3,93.74,-8.89329627348863,-18.692381995211264,BA.2.86,67106618
2025-07-10,New Zealand,,,216,6561032,4,303876,494,2484357,3772799,7952,19683096,9124,31029502,10–19,Male,562308,3352,4.63,2.72,34.5,-20.40490676526811,143.09788414503447,EG.5,89938920
2025-07-10,Iceland,,,103,6662856,23,77289,97,3768818,2816749,5915,46639992,9734,9848593,60–69,Other,255404,29970,1.16,1.74,20.41,7.802273744453771,92.90876150148148,Omicron,48243346
2025-07-10,Peru,,,940,2353441,41,34629,176,1261229,1057583,9039,18827528,202,4210698,0–9,Female,207519,37093,1.47,10.4,25.36,1.0243061188444642,30.46944791780666,Omicron,16606429
2025-07-10,Burundi,,,756,12018486,13,523579,396,5241933,6252974,9216,60092430,3837,24808063,0–9,Male,585635,58352,4.36,8.2,39.47,-63.61774995704031,-22.81422833866958,XBB.1.5,62859315
2025-07-10,Russia,,,136,890719,37,36879,129,98167,755673,7452,5344314,5140,6923400,30–39,Other,57122,4179,4.14,1.83,61.23,-73.89165560516886,55.18804502242867,Omicron,11307399
2025-07-10,Lebanon,,,583,238150,5,7064,481,22339,208747,8588,1190750,7944,49446959,40–49,Female,7134,543,2.97,6.79,50.11,35.0532473375857,-162.2153945048786,XBB.1.5,98685600
2025-07-10,Summer Olympics 2020,,,245,69149,21,1014,430,40103,28032,6256,207447,1808,38514177,20–29,Male,618,91,1.47,3.92,80.65,-26.551399472780155,64.01434476211281,BA.2.86,47755931
2025-07-10,Dominican Republic,,,178,2841241,33,16768,67,410406,2414067,7058,5682482,2527,11193048,50–59,Male,267052,51751,0.59,2.52,39.7,30.00027614827934,103.56574566140324,Omicron,28191054
2025-07-10,Cabo Verde,Pitcairn Islands,Pitcairn Islands,929,5588351,29,93495,145,2879347,2615509,6291,11176702,199,20440922,50–59,Male,462320,80506,1.67,14.77,71.91,7.809685247254535,164.09885045266674,EG.5,28424686
2025-07-10,Singapore,"Bonaire, Sint Eustatius and Saba","Bonaire, Sint Eustatius and Saba",513,3639371,43,8022,192,412676,3218673,7199,21836226,6320,42731262,0–9,Other,266670,9555,0.22,7.13,61.79,5.512803585886346,-152.62001381634983,XBB.1.5,69161132
2025-07-10,Kenya,Anguilla,Anguilla,396,5390803,37,65252,492,4034660,1290891,8848,26954015,4492,25303584,30–39,Other,113666,15133,1.21,4.48,87.32,-9.537495386265078,-26.02344695437793,EG.5,28977159
2025-07-10,Timor-Leste,,,687,3945379,27,32444,170,2520003,1392932,7591,39453790,4190,31592984,50–59,Male,295938,13242,0.82,9.05,93.24,-75.95677142062493,-106.50459305126162,EG.5,33881867
2025-07-10,United Kingdom,Isle of Man,Isle of Man,269,11056366,10,532280,234,10492777,31309,4948,33169098,9202,63563904,20–29,Male,862021,25902,4.81,5.44,89.38,-5.817844509542397,112.31661791560367,Omicron,71115388
2025-07-10,Andorra,,,694,5922192,11,75775,69,4958649,887768,4608,35533152,9823,23579926,10–19,Female,277384,1474,1.28,15.06,44.02,38.09626500417221,-31.104827505187586,BA.2.86,53561017
2025-07-10,United Arab Emirates,Shandong,Shandong,462,13872276,47,445816,5,7108378,6318082,7328,124850484,3053,33080249,50–59,Female,576982,52662,3.21,6.3,33.41,38.31463001156615,-32.40786366425118,EG.5,99016780
2025-07-10,Congo (Brazzaville),,,980,9433111,17,157635,307,1323972,7951504,8827,28299333,7135,55822735,0–9,Other,191295,4996,1.67,11.1,79.28,-66.25213688409765,78.37125676077147,BA.2.86,70414885
2025-07-10,France,Niue,Niue,248,2084579,17,55576,348,214079,1814924,980,20845790,7047,32158738,0–9,Male,73056,4695,2.67,25.31,88.43,-54.3957617346767,-50.585255485607036,Omicron,36367672
2025-07-10,Canada,Anguilla,Anguilla,437,1174163,50,12810,414,1019272,142081,1649,11741630,7368,8339836,70+,Female,7030,743,1.09,26.5,79.58,66.0694691641462,-88.65842977893533,Delta,10480250
2025-07-10,"Korea, South",,,320,1779834,25,74057,20,1076226,629551,5937,8899170,1560,9621636,70+,Male,73185,2920,4.16,5.39,84.17,10.911012852341145,148.03357192255731,EG.5,11430797
2025-07-10,Saint Kitts and Nevis,Isle of Man,Isle of Man,970,7729239,21,182280,460,7485091,61868,3493,61833912,1260,21520000,60–69,Male,566089,47151,2.36,27.77,39.9,-89.89302426475153,-127.43163529746225,Delta,53930770
2025-07-10,Peru,Reunion,Reunion,169,6688608,9,209537,168,169749,6309322,1563,20065824,5484,34209209,20–29,Female,468645,78419,3.13,10.81,61.03,22.29365902383418,-86.8187306510486,XBB.1.5,56055824
2025-07-10,Malawi,Ningxia,Ningxia,898,4100608,38,14358,474,1513434,2572816,2937,32804864,7929,33237482,70+,Male,360112,56888,0.35,30.58,54.37,-35.25365876191791,7.75637904265372,XBB.1.5,61133715
2025-07-10,Eritrea,,,48,19046024,12,108393,229,18497394,440237,3121,95230120,5928,68731435,20–29,Male,1832617,71692,0.57,1.54,71.27,77.89312052459726,140.4244439741817,Omicron,96437830
2025-07-10,Holy See,,,73,3693988,42,175599,230,2895257,623132,9683,14775952,5622,17277296,20–29,Female,232631,31624,4.75,0.75,69.9,-15.364973884655129,-65.60625220778404,Omicron,24717527
2025-07-10,Australia,,,648,8712770,28,6941,332,3575670,5130159,6785,60989390,822,81702116,20–29,Female,607812,12835,0.08,9.55,86.09,-85.51047739969847,-75.453684466018,EG.5,94905034
2025-07-10,Antarctica,,,6,8191894,21,196087,294,4293923,3701884,1471,73727046,7787,12989746,30–39,Female,42243,5967,2.39,0.41,27.56,-8.96910393578176,-99.54765390101448,BA.2.86,47136676
2025-07-10,Saint Lucia,,,434,68665,29,539,402,63762,4364,327,549320,1504,4074613,0–9,Male,4935,577,0.78,132.72,63.06,-62.41324735418338,109.19221226245759,Omicron,6461478
2025-07-10,Comoros,,,92,7019633,37,738,411,538551,6480344,8374,14039266,1897,61987386,10–19,Female,462546,36452,0.01,1.1,76.8,18.807913227409202,-22.50156926335154,Delta,80711955
2025-07-10,Vanuatu,Yukon,Yukon,714,3288847,26,27109,27,787848,2473890,5072,29599623,6030,67977042,0–9,Female,290263,38241,0.82,14.08,89.85,4.210815456745564,15.446253701442714,Delta,75658721
2025-07-10,Canada,,,298,6676485,25,88403,304,504971,6083111,3445,20029455,4836,12853245,40–49,Other,22946,3856,1.32,8.65,27.26,-86.6086889842699,127.79297297078182,Delta,47145276
2025-07-10,India,Hunan,Hunan,421,476677,50,16871,283,396965,62841,9381,953354,3322,4924488,40–49,Female,45594,5127,3.54,4.49,34.65,84.64931830203565,63.40272116585487,BA.2.86,14211859
2025-07-10,Costa Rica,,,119,1588178,50,48290,391,1161790,378098,8372,7940890,6374,4276696,60–69,Other,18941,312,3.04,1.42,48.0,38.93306324888306,149.50820425993572,Delta,8908974
2025-07-10,Bahamas,Northern Territory,Northern Territory,56,3721058,48,47200,292,1685810,1988048,9826,29768464,1043,19393047,70+,Other,190174,33812,1.27,0.57,39.51,86.74017163113686,-43.26949784959098,XBB.1.5,49090094
2025-07-10,China,,,119,3573401,3,59523,330,2496827,1017051,2784,25013807,6135,32922334,10–19,Male,253538,33533,1.67,4.27,86.93,74.14552932853096,-136.75509890126844,BA.2.86,37871348
2025-07-10,Canada,,,583,1539188,24,44044,336,1504580,-9436,1691,7695940,4657,27553125,60–69,Male,8363,887,2.86,34.48,78.65,87.59840675594131,59.09390298858182,BA.2.86,35032703
2025-07-10,Canada,,,453,15596113,4,126619,78,13447033,2022461,3529,93576678,9756,67553293,10–19,Male,1153962,35813,0.81,12.84,80.51,-23.772122616030927,27.996314548160626,Omicron,83911055
2025-07-10,Maldives,Faroe Islands,Faroe Islands,149,3673042,43,169644,174,1740167,1763231,1470,7346084,8017,28281736,10–19,Male,301090,13254,4.62,10.14,61.76,-13.890802613469049,106.08312305469809,Omicron,45796481
2025-07-10,Zimbabwe,,,159,141186,22,1595,466,50686,88905,5626,847116,4572,2913656,10–19,Female,13201,1066,1.13,2.83,81.69,-25.950790221068345,-134.65135111279383,XBB.1.5,3566671
2025-07-10,New Zealand,,,368,7623863,41,219417,161,5619881,1784565,9067,60990904,5721,16563249,0–9,Other,521740,10555,2.88,4.06,39.41,59.694383776210344,-49.81187489005566,Omicron,42025229
2025-07-10,Argentina,,,786,11761803,18,422641,242,4807234,6531928,2550,58809015,9235,62225063,20–29,Male,41740,4054,3.59,30.82,64.58,54.624726367121355,-166.27541698786766,Delta,96359728
2025-07-10,Brazil,Cayman Islands,Cayman Islands,281,2594204,3,45077,193,2454068,95059,8690,7782612,3012,8429180,30–39,Other,131456,12927,1.74,3.23,44.24,72.23997339377937,129.0050715441834,Delta,19054705
2025-07-10,Barbados,Qinghai,Qinghai,170,1774884,45,24227,18,1342303,408354,5336,15973956,7017,29128737,50–59,Other,95040,13733,1.36,3.19,66.76,70.26453863591382,-122.6210914655807,BA.2.86,43631378
2025-07-10,Canada,,,490,2175306,24,8240,463,1602101,564965,6555,10876530,6411,62146093,0–9,Male,202872,7816,0.38,7.48,66.9,-31.732049022287676,-28.693167575433165,XBB.1.5,92894771
2025-07-10,China,,,987,127549,22,4684,124,106724,16141,673,255098,4382,43801361,20–29,Female,2150,70,3.67,146.66,88.15,-31.825628551575925,-143.3837111051849,XBB.1.5,49688322
