Date,Country,Region,City,New Cases,Total Cases,New Deaths,Total Deaths,New Recoveries,Total Recoveries,Active Cases,New Tests,Total Tests,New Vaccinations,Total Vaccinations,Age Group,Gender,Hospitalizations,ICU Admissions,Case Fatality Rate (%),Test Positivity Rate (%),Vaccination Rate (%),Latitude,Longitude,Variant Prevalence,Population
2025-07-08,Brazil,Sao Paulo,Sao Paulo,270,357721,42,22058,548,280451,55212,9220,1273238,339,25095740,60–69,Other,830,174,6.17,2.93,2509.57,-23.55,-46.63,Delta,27484216
2025-07-08,Brazil,Sao Paulo,Sao Paulo,544,96184,29,28043,1499,220768,-152627,16544,5026804,4877,41817697,70+,Male,576,169,29.16,3.29,4181.77,-23.55,-46.63,EG.5,29650338
2025-07-08,Brazil,Sao Paulo,Sao Paulo,1854,494167,50,34800,750,14035,445332,9098,4308528,3651,18367702,70+,Female,630,193,7.04,20.38,1836.77,-23.55,-46.63,BA.2.86,17389899
2025-07-08,Brazil,Sao Paulo,Sao Paulo,1633,309589,17,20632,664,253063,35894,7071,4918869,4312,43807168,70+,Other,510,141,6.66,23.09,4380.72,-23.55,-46.63,BA.2.86,93744861
2025-07-08,UK,England,London,209,123387,34,15117,1696,22761,85509,8774,2980662,4979,40873810,0–9,Male,841,146,12.25,2.38,4087.38,51.51,-0.13,XBB.1.5,88568109
2025-07-08,UK,England,London,1388,29423,14,3447,154,343756,-317780,18593,5298669,1830,31049962,0–9,Female,617,200,11.72,7.47,3105.0,51.51,-0.13,Omicron,3408048
2025-07-08,UK,England,London,227,320418,40,43167,810,393151,-115900,4235,3099928,959,41245059,0–9,Other,759,172,13.47,5.36,4124.51,51.51,-0.13,XBB.1.5,92238545
2025-07-08,UK,England,London,86,291628,34,1674,969,175440,114514,2097,1704078,1717,43580459,10–19,Male,851,29,0.57,4.1,4358.05,51.51,-0.13,Delta,4818255
2025-07-08,UK,England,London,1920,17903,46,42814,1137,127668,-152579,16543,6117579,4133,34847656,10–19,Female,787,157,239.14,11.61,3484.77,51.51,-0.13,BA.2.86,59831409
2025-07-08,UK,England,London,921,497468,10,25619,131,109231,362618,9758,8919693,3154,10932693,10–19,Other,717,7,5.15,9.44,1093.27,51.51,-0.13,XBB.1.5,47578527
2025-07-08,UK,England,London,1063,410171,18,5320,65,399747,5104,11251,5811766,1238,18459399,20–29,Male,979,144,1.3,9.45,1845.94,51.51,-0.13,BA.2.86,19740628
2025-07-08,UK,England,London,96,284517,13,18119,1599,281898,-15500,5593,702794,3523,23553686,20–29,Female,592,113,6.37,1.72,2355.37,51.51,-0.13,BA.2.86,75005264
2025-07-08,UK,England,London,896,54306,30,43732,161,76751,-66177,18855,690740,1945,12584396,20–29,Other,206,38,80.53,4.75,1258.44,51.51,-0.13,EG.5,2031822
2025-07-08,UK,England,London,507,79239,37,31143,1650,221238,-173142,5000,7613559,59,39013033,30–39,Male,408,57,39.3,10.14,3901.3,51.51,-0.13,EG.5,88116563
2025-07-08,UK,England,London,1980,410735,50,28214,280,254366,128155,18877,3345718,1734,25804299,30–39,Female,411,144,6.87,10.49,2580.43,51.51,-0.13,EG.5,44110691
2025-07-08,UK,England,London,1991,485994,12,7929,639,346841,131224,15144,5510251,2909,42193905,30–39,Other,181,122,1.63,13.15,4219.39,51.51,-0.13,Delta,17578499
2025-07-08,UK,England,London,465,109860,43,49432,943,9114,51314,13359,4638650,2659,41329602,40–49,Male,778,74,45.0,3.48,4132.96,51.51,-0.13,Omicron,4879260
2025-07-08,UK,England,London,1440,98235,46,24241,877,104171,-30177,7021,6903088,4049,27008423,40–49,Female,128,133,24.68,20.51,2700.84,51.51,-0.13,EG.5,14894021
2025-07-08,UK,England,London,1478,237299,39,37358,1548,179559,20382,14731,6861737,307,2322773,40–49,Other,459,198,15.74,10.03,232.28,51.51,-0.13,EG.5,63145555
2025-07-08,UK,England,London,1625,396158,46,37927,1513,343583,14648,11490,2763854,3324,44852729,50–59,Male,210,187,9.57,14.14,4485.27,51.51,-0.13,Omicron,76514078
2025-07-08,UK,England,London,1866,154648,18,21853,376,25478,107317,15893,4822562,1341,24780254,50–59,Female,929,101,14.13,11.74,2478.03,51.51,-0.13,Omicron,18622217
2025-07-08,UK,England,London,1941,165148,39,34186,1677,270582,-139620,4256,7853809,2560,4115646,50–59,Other,184,11,20.7,45.61,411.56,51.51,-0.13,BA.2.86,99252963
2025-07-08,UK,England,London,1522,12739,15,43180,1591,168532,-198973,12785,7311906,4397,24851880,60–69,Male,748,192,338.96,11.9,2485.19,51.51,-0.13,EG.5,92692463
2025-07-08,UK,England,London,864,31111,18,13219,1750,260370,-242478,5772,2953918,4951,9266819,60–69,Female,240,158,42.49,14.97,926.68,51.51,-0.13,EG.5,23753024
2025-07-08,UK,England,London,1227,445561,39,5882,662,310291,129388,16825,1618329,839,46486303,60–69,Other,345,21,1.32,7.29,4648.63,51.51,-0.13,EG.5,40854255
2025-07-08,UK,England,London,554,434555,27,27439,1497,384936,22180,12524,893210,4616,46526204,70+,Male,722,121,6.31,4.42,4652.62,51.51,-0.13,XBB.1.5,63822506
2025-07-08,UK,England,London,1286,71561,47,844,383,142709,-71992,9849,9870692,1198,37328356,70+,Female,172,74,1.18,13.06,3732.84,51.51,-0.13,Omicron,10811637
2025-07-08,UK,England,London,348,182108,26,14554,57,93033,74521,785,9258284,2417,712706,70+,Other,671,92,7.99,44.33,71.27,51.51,-0.13,EG.5,81078433
2025-07-08,South Africa,Gauteng,Johannesburg,1942,146366,47,26716,1093,14633,105017,8583,4962001,4073,19972078,0–9,Male,667,142,18.25,22.63,1997.21,-26.2,28.03,BA.2.86,43986601
2025-07-08,South Africa,Gauteng,Johannesburg,383,83947,28,4470,1207,332719,-253242,10546,8200598,124,15849492,0–9,Female,911,24,5.32,3.63,1584.95,-26.2,28.03,Delta,1073182
2025-07-08,South Africa,Gauteng,Johannesburg,1315,359176,21,35160,1869,26390,297626,12524,4077461,428,28194695,0–9,Other,620,46,9.79,10.5,2819.47,-26.2,28.03,EG.5,80646810
2025-07-08,South Africa,Gauteng,Johannesburg,944,119958,50,32520,1476,265158,-177720,12496,5524034,2859,3739288,10–19,Male,602,15,27.11,7.55,373.93,-26.2,28.03,EG.5,81398154
2025-07-08,South Africa,Gauteng,Johannesburg,1189,322509,33,41846,498,114268,166395,884,712784,335,40396638,10–19,Female,181,56,12.98,134.5,4039.66,-26.2,28.03,BA.2.86,8232615
2025-07-08,South Africa,Gauteng,Johannesburg,1014,492932,9,22052,153,323912,146968,15406,9415976,4080,21294041,10–19,Other,351,60,4.47,6.58,2129.4,-26.2,28.03,Omicron,75109196
2025-07-08,South Africa,Gauteng,Johannesburg,213,211202,31,21438,1850,377233,-187469,2070,5136281,1923,42804094,20–29,Male,749,98,10.15,10.29,4280.41,-26.2,28.03,EG.5,18259827
2025-07-08,South Africa,Gauteng,Johannesburg,561,207633,31,2987,1198,259694,-55048,3862,630054,3680,14358022,20–29,Female,325,121,1.44,14.53,1435.8,-26.2,28.03,BA.2.86,97109813
2025-07-08,South Africa,Gauteng,Johannesburg,132,328738,25,47505,993,320684,-39451,10861,6430025,4596,14378255,20–29,Other,222,195,14.45,1.22,1437.83,-26.2,28.03,XBB.1.5,47143442
2025-07-08,South Africa,Gauteng,Johannesburg,1580,426171,14,21997,592,334677,69497,12119,8892221,3824,5174554,30–39,Male,16,78,5.16,13.04,517.46,-26.2,28.03,Omicron,99657950
2025-07-08,South Africa,Gauteng,Johannesburg,184,246791,26,10945,1566,266877,-31031,7872,7301039,4695,19089301,30–39,Female,971,95,4.43,2.34,1908.93,-26.2,28.03,Omicron,28119157
2025-07-08,South Africa,Gauteng,Johannesburg,1449,422804,15,40082,348,35380,347342,15007,8415998,3966,43664048,30–39,Other,231,175,9.48,9.66,4366.4,-26.2,28.03,XBB.1.5,25654353
2025-07-08,South Africa,Gauteng,Johannesburg,769,391833,3,34838,1798,284006,72989,11708,3388281,2044,42076664,40–49,Male,616,31,8.89,6.57,4207.67,-26.2,28.03,XBB.1.5,26896116
2025-07-08,South Africa,Gauteng,Johannesburg,756,225915,50,12583,1397,136248,77084,13164,5515689,4844,13178095,40–49,Female,519,171,5.57,5.74,1317.81,-26.2,28.03,EG.5,43165130
2025-07-08,South Africa,Gauteng,Johannesburg,620,240258,39,46088,504,337199,-143029,14918,8324712,4224,2341017,40–49,Other,186,60,19.18,4.16,234.1,-26.2,28.03,EG.5,75761659
2025-07-08,South Africa,Gauteng,Johannesburg,487,457093,50,43113,961,248634,165346,12519,6250425,229,13053888,50–59,Male,903,68,9.43,3.89,1305.39,-26.2,28.03,Omicron,48005234
2025-07-08,South Africa,Gauteng,Johannesburg,1251,239540,37,34788,337,83331,121421,19934,799926,418,20086579,50–59,Female,736,196,14.52,6.28,2008.66,-26.2,28.03,XBB.1.5,62189407
2025-07-08,South Africa,Gauteng,Johannesburg,847,296501,30,16943,157,199935,79623,18595,6079407,3835,14629467,50–59,Other,563,23,5.71,4.55,1462.95,-26.2,28.03,BA.2.86,75672327
2025-07-08,South Africa,Gauteng,Johannesburg,490,468646,47,24850,561,29036,414760,14611,9235311,1144,30148480,60–69,Male,36,120,5.3,3.35,3014.85,-26.2,28.03,XBB.1.5,44912054
2025-07-08,South Africa,Gauteng,Johannesburg,235,212542,10,15181,401,131721,65640,14642,3248247,2533,40659465,60–69,Female,703,196,7.14,1.6,4065.95,-26.2,28.03,EG.5,98213804
2025-07-08,South Africa,Gauteng,Johannesburg,1359,18755,49,48152,1635,110930,-140327,18379,242966,3171,11433722,60–69,Other,102,117,256.74,7.39,1143.37,-26.2,28.03,BA.2.86,33446093
2025-07-08,South Africa,Gauteng,Johannesburg,1806,449930,4,12135,119,170621,267174,13497,9339138,1807,48355030,70+,Male,699,34,2.7,13.38,4835.5,-26.2,28.03,Omicron,95870494
2025-07-08,South Africa,Gauteng,Johannesburg,1693,266331,38,4688,326,171986,89657,1130,9527993,1423,38707100,70+,Female,441,172,1.76,149.82,3870.71,-26.2,28.03,EG.5,36071322
2025-07-08,South Africa,Gauteng,Johannesburg,66,268142,43,8108,75,284679,-24645,551,6277178,3899,43655799,70+,Other,193,152,3.02,11.98,4365.58,-26.2,28.03,Delta,43396226
2025-07-09,India,Karnataka,Bengaluru,183,373492,41,32264,891,69300,271928,15450,3366351,3012,124345,0–9,Male,239,141,8.64,1.18,12.43,12.97,77.59,EG.5,78737072
2025-07-09,India,Karnataka,Bengaluru,188,57102,23,18479,643,113262,-74639,3634,3027123,2569,48090905,0–9,Female,625,56,32.36,5.17,4809.09,12.97,77.59,BA.2.86,40885456
2025-07-09,India,Karnataka,Bengaluru,1052,464879,16,31841,184,108737,324301,19690,9186485,1015,14723856,0–9,Other,935,63,6.85,5.34,1472.39,12.97,77.59,BA.2.86,73436326
2025-07-09,India,Karnataka,Bengaluru,297,362785,28,16716,1517,300351,45718,10153,8657493,4745,11364567,10–19,Male,499,151,4.61,2.93,1136.46,12.97,77.59,XBB.1.5,59089997
2025-07-09,India,Karnataka,Bengaluru,1133,492520,41,37783,1671,310397,144340,18389,6236387,3937,2869944,10–19,Female,490,188,7.67,6.16,286.99,12.97,77.59,EG.5,14999383
2025-07-09,India,Karnataka,Bengaluru,1445,247368,2,20668,1092,146701,79999,6316,7970522,4185,23248643,10–19,Other,459,97,8.36,22.88,2324.86,12.97,77.59,Delta,80296833
2025-07-09,India,Karnataka,Bengaluru,292,96986,4,16020,1501,14561,66405,11292,9327460,2845,1873640,20–29,Male,463,112,16.52,2.59,187.36,12.97,77.59,Omicron,51369421
2025-07-09,India,Karnataka,Bengaluru,232,277839,28,42972,917,87972,146895,8055,2538208,1053,12659129,20–29,Female,482,168,15.47,2.88,1265.91,12.97,77.59,BA.2.86,79757547
2025-07-09,India,Karnataka,Bengaluru,990,497225,42,49499,1583,23193,424533,8489,4237005,219,17581571,20–29,Other,258,42,9.96,11.66,1758.16,12.97,77.59,EG.5,31264348
2025-07-09,India,Karnataka,Bengaluru,1634,395422,45,27346,30,360094,7982,14517,4973436,1388,10574406,30–39,Male,386,70,6.92,11.26,1057.44,12.97,77.59,Omicron,24869747
2025-07-09,India,Karnataka,Bengaluru,1290,358315,25,5889,302,211131,141295,10462,1533502,2225,45764738,30–39,Female,257,150,1.64,12.33,4576.47,12.97,77.59,Omicron,47040205
2025-07-09,India,Karnataka,Bengaluru,1331,160132,1,12539,1867,265337,-117744,2415,7123379,3182,16810383,30–39,Other,449,134,7.83,55.11,1681.04,12.97,77.59,Delta,53075128
2025-07-09,India,Karnataka,Bengaluru,1427,251763,45,41430,157,20595,189738,6451,7198481,2666,32108012,40–49,Male,514,87,16.46,22.12,3210.8,12.97,77.59,EG.5,44176995
2025-07-09,India,Karnataka,Bengaluru,1111,364962,34,5982,32,282208,76772,9801,8811825,3184,44967807,40–49,Female,354,168,1.64,11.34,4496.78,12.97,77.59,Omicron,81796672
2025-07-09,India,Karnataka,Bengaluru,595,480545,50,22578,307,307827,150140,1257,829887,3121,10428952,40–49,Other,50,20,4.7,47.33,1042.9,12.97,77.59,BA.2.86,60850143
2025-07-09,India,Karnataka,Bengaluru,972,425478,16,21561,1847,340922,62995,4840,4159245,2931,4358140,50–59,Male,110,60,5.07,20.08,435.81,12.97,77.59,Omicron,72397455
2025-07-09,India,Karnataka,Bengaluru,684,128296,38,4296,1014,228969,-104969,13783,6998071,3481,24638922,50–59,Female,126,174,3.35,4.96,2463.89,12.97,77.59,Omicron,86306332
2025-07-09,India,Karnataka,Bengaluru,1275,168305,29,8827,229,58312,101166,13681,227935,592,45375289,50–59,Other,718,83,5.24,9.32,4537.53,12.97,77.59,EG.5,44054067
2025-07-09,India,Karnataka,Bengaluru,1629,323165,13,5086,905,107350,210729,10109,8776095,2529,36275495,60–69,Male,822,35,1.57,16.11,3627.55,12.97,77.59,BA.2.86,58926518
2025-07-09,India,Karnataka,Bengaluru,1755,207571,5,32738,64,273155,-98322,5619,7687716,545,9792589,60–69,Female,26,97,15.77,31.23,979.26,12.97,77.59,Omicron,9794664
2025-07-09,India,Karnataka,Bengaluru,844,143957,46,652,1293,81259,62046,2131,2603268,1938,48047009,60–69,Other,702,54,0.45,39.61,4804.7,12.97,77.59,EG.5,85690857
2025-07-09,India,Karnataka,Bengaluru,1819,271218,32,8607,1136,25113,237498,7427,6550794,1316,44496632,70+,Male,592,119,3.17,24.49,4449.66,12.97,77.59,Delta,40796567
2025-07-09,India,Karnataka,Bengaluru,1309,31933,10,10309,1033,229590,-207966,15459,8003088,4166,25950527,70+,Female,480,103,32.28,8.47,2595.05,12.97,77.59,XBB.1.5,82024711
2025-07-09,India,Karnataka,Bengaluru,438,119765,7,38776,1212,40813,40176,16070,9601262,500,37745362,70+,Other,493,94,32.38,2.73,3774.54,12.97,77.59,XBB.1.5,14697878
2025-07-09,USA,California,Los Angeles,1723,111808,45,5230,256,318747,-212169,11958,1408163,1359,6383373,0–9,Male,659,75,4.68,14.41,638.34,34.05,-118.25,BA.2.86,73217940
2025-07-09,USA,California,Los Angeles,437,375327,19,29672,292,315765,29890,2739,1099655,1404,38741663,0–9,Female,504,190,7.91,15.95,3874.17,34.05,-118.25,Delta,84378215
2025-07-09,USA,California,Los Angeles,664,338076,19,34570,1456,353550,-50044,7099,8074674,274,21963316,0–9,Other,480,27,10.23,9.35,2196.33,34.05,-118.25,Delta,82429605
2025-07-09,USA,California,Los Angeles,872,17032,41,22764,51,298573,-304305,3156,5809143,4627,29427101,10–19,Male,603,82,133.65,27.63,2942.71,34.05,-118.25,Omicron,58644826
2025-07-09,USA,California,Los Angeles,1069,314473,16,4818,1593,385340,-75685,6939,378026,1312,28383850,10–19,Female,225,75,1.53,15.41,2838.38,34.05,-118.25,BA.2.86,32859642
2025-07-09,USA,California,Los Angeles,1427,140983,48,43133,1708,193103,-95253,13739,558602,4714,6876396,10–19,Other,908,37,30.59,10.39,687.64,34.05,-118.25,Omicron,88803592
2025-07-09,USA,California,Los Angeles,517,451626,16,11951,942,377905,61770,12841,1734717,2971,41443474,20–29,Male,39,146,2.65,4.03,4144.35,34.05,-118.25,XBB.1.5,93355507
2025-07-09,USA,California,Los Angeles,1944,179102,14,6564,419,81542,90996,5248,4816294,3248,27752100,20–29,Female,861,12,3.66,37.04,2775.21,34.05,-118.25,Omicron,66282305
2025-07-09,USA,California,Los Angeles,1399,266896,42,33168,74,76608,157120,5924,5258443,857,25332360,20–29,Other,499,145,12.43,23.62,2533.24,34.05,-118.25,EG.5,96473933
2025-07-09,USA,California,Los Angeles,1846,274807,39,27293,51,220470,27044,4321,3142127,969,10555356,30–39,Male,201,90,9.93,42.72,1055.54,34.05,-118.25,Delta,84876499
2025-07-09,USA,California,Los Angeles,1310,355803,30,47912,97,223988,83903,8810,714275,233,29307531,30–39,Female,349,156,13.47,14.87,2930.75,34.05,-118.25,Delta,35385339
2025-07-09,USA,California,Los Angeles,710,231927,5,45702,445,339753,-153528,3838,7545259,2387,46315094,30–39,Other,314,110,19.71,18.5,4631.51,34.05,-118.25,BA.2.86,70194364
2025-07-09,USA,California,Los Angeles,361,318034,2,13482,1125,382898,-78346,710,2728010,4095,3045676,40–49,Male,117,76,4.24,50.85,304.57,34.05,-118.25,BA.2.86,77274968
2025-07-09,USA,California,Los Angeles,790,416331,46,16598,1844,322669,77064,7839,9429477,2700,12117593,40–49,Female,608,169,3.99,10.08,1211.76,34.05,-118.25,XBB.1.5,53124460
2025-07-09,USA,California,Los Angeles,1556,467988,9,32248,1261,63772,371968,12797,1680622,1136,42121101,40–49,Other,805,8,6.89,12.16,4212.11,34.05,-118.25,Omicron,5147475
2025-07-09,USA,California,Los Angeles,1533,380535,14,6354,888,310111,64070,10110,3786159,4959,31898008,50–59,Male,411,186,1.67,15.16,3189.8,34.05,-118.25,XBB.1.5,86443731
2025-07-09,USA,California,Los Angeles,1395,452139,18,45103,1457,84221,322815,5076,881020,619,6240837,50–59,Female,855,38,9.98,27.48,624.08,34.05,-118.25,XBB.1.5,50927197
2025-07-09,USA,California,Los Angeles,1194,271372,44,48697,1424,250198,-27523,11950,1655025,197,8155536,50–59,Other,667,67,17.94,9.99,815.55,34.05,-118.25,BA.2.86,89922543
2025-07-09,USA,California,Los Angeles,510,321519,47,40811,1594,330768,-50060,3534,3809706,2748,47735893,60–69,Male,198,29,12.69,14.43,4773.59,34.05,-118.25,BA.2.86,9332621
2025-07-09,USA,California,Los Angeles,761,278249,40,30629,966,286079,-38459,4361,6995252,3282,7334159,60–69,Female,998,129,11.01,17.45,733.42,34.05,-118.25,BA.2.86,91163638
2025-07-09,USA,California,Los Angeles,66,227000,17,5509,996,116513,104978,14526,7997349,512,17836042,60–69,Other,771,144,2.43,0.45,1783.6,34.05,-118.25,XBB.1.5,89516286
2025-07-09,USA,California,Los Angeles,911,43439,5,29340,534,333503,-319404,8947,410142,3056,13682310,70+,Male,784,138,67.54,10.18,1368.23,34.05,-118.25,BA.2.86,35591522
2025-07-09,USA,California,Los Angeles,235,51046,25,34282,356,376355,-359591,12644,6722694,1802,1763260,70+,Female,130,150,67.16,1.86,176.33,34.05,-118.25,Delta,26555375
2025-07-09,USA,California,Los Angeles,1752,110924,46,22698,322,47197,41029,18048,179428,1066,20106437,70+,Other,421,154,20.46,9.71,2010.64,34.05,-118.25,XBB.1.5,75574047
2025-07-09,Brazil,Sao Paulo,Sao Paulo,404,108073,28,28480,1306,33393,46200,18626,955207,2825,6266361,0–9,Male,268,171,26.35,2.17,626.64,-23.55,-46.63,Delta,21602839
2025-07-09,Brazil,Sao Paulo,Sao Paulo,57,250609,32,16942,340,82670,150997,9370,1583470,3550,26994131,0–9,Female,455,180,6.76,0.61,2699.41,-23.55,-46.63,Omicron,35457362
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1041,149707,3,15236,1130,265004,-130533,15694,9675698,1231,44157248,0–9,Other,321,72,10.18,6.63,4415.72,-23.55,-46.63,XBB.1.5,86880462
2025-07-09,Brazil,Sao Paulo,Sao Paulo,254,113138,40,43617,1764,235970,-166449,9182,6129312,3574,19556082,10–19,Male,19,23,38.55,2.77,1955.61,-23.55,-46.63,Omicron,25794485
2025-07-09,Brazil,Sao Paulo,Sao Paulo,865,187055,40,15595,1461,399086,-227626,2227,7868275,4866,45740554,10–19,Female,985,67,8.34,38.84,4574.06,-23.55,-46.63,Omicron,15798870
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1266,307543,45,47432,1133,225731,34380,16455,4926696,3893,19691888,10–19,Other,576,142,15.42,7.69,1969.19,-23.55,-46.63,BA.2.86,20548936
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1588,333163,10,28917,304,161979,142267,4838,9765626,2618,48942478,20–29,Male,21,177,8.68,32.82,4894.25,-23.55,-46.63,EG.5,14548258
2025-07-09,Brazil,Sao Paulo,Sao Paulo,797,42401,33,2111,1386,120652,-80362,10390,576332,4888,29671422,20–29,Female,948,124,4.98,7.67,2967.14,-23.55,-46.63,XBB.1.5,8953516
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1651,478090,12,47548,145,367866,62676,10343,5559283,4439,29777709,20–29,Other,626,119,9.95,15.96,2977.77,-23.55,-46.63,EG.5,49482613
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1714,238875,45,3130,647,278364,-42619,17360,3059609,2623,22501130,30–39,Male,214,21,1.31,9.87,2250.11,-23.55,-46.63,BA.2.86,11828133
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1165,99538,8,44965,867,183492,-128919,4357,9375254,2887,2922037,30–39,Female,334,74,45.17,26.74,292.2,-23.55,-46.63,BA.2.86,5550497
2025-07-09,Brazil,Sao Paulo,Sao Paulo,681,139800,37,42980,1173,121034,-24214,17969,3061456,4728,10569496,30–39,Other,409,100,30.74,3.79,1056.95,-23.55,-46.63,XBB.1.5,83895330
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1092,404551,18,1541,64,384564,18446,18653,4701598,1922,2836286,40–49,Male,529,21,0.38,5.85,283.63,-23.55,-46.63,BA.2.86,93570376
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1274,348319,12,31188,939,339992,-22861,19826,4460621,4742,18530365,40–49,Female,527,33,8.95,6.43,1853.04,-23.55,-46.63,XBB.1.5,16732809
2025-07-09,Brazil,Sao Paulo,Sao Paulo,268,98709,24,18687,1598,102178,-22156,2872,6080924,3902,8276817,40–49,Other,174,47,18.93,9.33,827.68,-23.55,-46.63,Delta,63067447
2025-07-09,Brazil,Sao Paulo,Sao Paulo,551,12705,15,32889,1540,242857,-263041,9924,5886290,1893,8947401,50–59,Male,302,22,258.87,5.55,894.74,-23.55,-46.63,Delta,29963739
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1289,351361,14,40971,944,373385,-62995,1563,5272666,1643,7397568,50–59,Female,295,38,11.66,82.47,739.76,-23.55,-46.63,Omicron,51341307
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1245,298670,15,8491,1422,195909,94270,15330,9474032,2878,30912532,50–59,Other,535,198,2.84,8.12,3091.25,-23.55,-46.63,XBB.1.5,74494659
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1781,384291,38,10409,1895,344045,29837,10263,4436247,3535,44743162,60–69,Male,397,35,2.71,17.35,4474.32,-23.55,-46.63,EG.5,48041499
2025-07-09,Brazil,Sao Paulo,Sao Paulo,224,428744,41,8406,97,278168,142170,16574,1269006,3241,2856997,60–69,Female,523,189,1.96,1.35,285.7,-23.55,-46.63,EG.5,17801115
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1612,409970,8,643,1788,66180,343147,3741,3907191,4204,12171198,60–69,Other,811,97,0.16,43.09,1217.12,-23.55,-46.63,Delta,9302833
2025-07-09,Brazil,Sao Paulo,Sao Paulo,682,98654,40,30831,686,357835,-290012,6083,5086336,3342,34685087,70+,Male,814,180,31.25,11.21,3468.51,-23.55,-46.63,Delta,35716225
2025-07-09,Brazil,Sao Paulo,Sao Paulo,540,226245,48,20974,455,337928,-132657,18842,8833501,3127,43241995,70+,Female,142,66,9.27,2.87,4324.2,-23.55,-46.63,BA.2.86,71239819
2025-07-09,Brazil,Sao Paulo,Sao Paulo,1395,196471,41,36969,786,203237,-43735,2189,6999288,627,4561307,70+,Other,774,7,18.82,63.73,456.13,-23.55,-46.63,Delta,83435535
2025-07-09,UK,England,London,863,279869,1,45692,40,212897,21280,13965,5295413,1153,45430050,0–9,Male,75,85,16.33,6.18,4543.01,51.51,-0.13,XBB.1.5,57590835
2025-07-09,UK,England,London,773,275913,11,30386,193,320279,-74752,1771,6950078,1515,32147856,0–9,Female,947,65,11.01,43.65,3214.79,51.51,-0.13,Omicron,28452275
2025-07-09,UK,England,London,1465,47118,49,9659,410,304928,-267469,12542,4457927,2038,10152116,0–9,Other,728,98,20.5,11.68,1015.21,51.51,-0.13,Omicron,91908944
2025-07-09,UK,England,London,571,429023,49,24617,1657,288685,115721,17805,8194107,4420,44444902,10–19,Male,179,157,5.74,3.21,4444.49,51.51,-0.13,XBB.1.5,92855531
2025-07-09,UK,England,London,237,411239,27,35835,1701,51775,323629,1005,4883905,1773,33074610,10–19,Female,173,140,8.71,23.58,3307.46,51.51,-0.13,BA.2.86,81656436
2025-07-09,UK,England,London,464,258701,8,38691,394,160869,59141,6670,9129946,4337,25002263,10–19,Other,225,132,14.96,6.96,2500.23,51.51,-0.13,Delta,14897394
2025-07-09,UK,England,London,1641,12407,48,28190,1476,201410,-217193,16898,3946246,395,34371798,20–29,Male,166,128,227.21,9.71,3437.18,51.51,-0.13,BA.2.86,58564092
2025-07-09,UK,England,London,735,333290,35,33691,389,13975,285624,16008,4416614,4233,22534671,20–29,Female,602,43,10.11,4.59,2253.47,51.51,-0.13,XBB.1.5,48337992
2025-07-09,UK,England,London,1103,157301,21,9044,327,188484,-40227,12598,5062451,3781,17042849,20–29,Other,695,58,5.75,8.76,1704.28,51.51,-0.13,Omicron,82925939
2025-07-09,UK,England,London,1839,312472,4,38605,501,233415,40452,19196,2784837,2852,12214486,30–39,Male,187,190,12.35,9.58,1221.45,51.51,-0.13,EG.5,7124447
2025-07-09,UK,England,London,846,196171,9,15997,1029,175694,4480,16554,948664,2476,29157158,30–39,Female,206,125,8.15,5.11,2915.72,51.51,-0.13,BA.2.86,23441977
2025-07-09,UK,England,London,1882,382741,46,17369,1865,40754,324618,17754,8808006,3054,38040334,30–39,Other,678,70,4.54,10.6,3804.03,51.51,-0.13,BA.2.86,45801326
2025-07-09,UK,England,London,1603,25111,31,3827,993,9979,11305,650,5492187,955,1196052,40–49,Male,423,87,15.24,246.62,119.61,51.51,-0.13,BA.2.86,84041408
2025-07-09,UK,England,London,235,195612,27,29884,549,50029,115699,19191,6640957,2871,46493277,40–49,Female,141,168,15.28,1.22,4649.33,51.51,-0.13,Delta,32296807
2025-07-09,UK,England,London,1188,116851,42,9591,801,387426,-280166,16289,3326886,2973,38521380,40–49,Other,378,74,8.21,7.29,3852.14,51.51,-0.13,Omicron,10034448
2025-07-09,UK,England,London,890,491320,37,677,276,26358,464285,7584,2067597,4538,35180608,50–59,Male,947,163,0.14,11.74,3518.06,51.51,-0.13,Delta,27387228
2025-07-09,UK,England,London,1759,67897,29,38392,182,316046,-286541,2448,631048,1495,33878509,50–59,Female,300,139,56.54,71.85,3387.85,51.51,-0.13,BA.2.86,21918915
2025-07-09,UK,England,London,1123,258223,27,48766,73,63673,145784,16748,7887830,4005,13992036,50–59,Other,794,90,18.89,6.71,1399.2,51.51,-0.13,BA.2.86,63674605
2025-07-09,UK,England,London,1314,157686,0,35670,1855,212469,-90453,4759,6071331,3822,7420724,60–69,Male,987,115,22.62,27.61,742.07,51.51,-0.13,EG.5,55406621
